timestamp,latitude,longitude,altitude_m,speed_ms,battery_pct,gps_satellites,hdop,signal_dbm,pitch_deg,roll_deg,yaw_deg,wind_speed_ms,temperature_c
2026-05-01 09:03:24,52.420276,-1.472741,118.1,18.87,84.9,10,1.33,-68.0,-0.66,3.75,24.63,3.54,11.8
2026-05-01 09:03:25,52.42042,-1.472673,118.6,17.81,86.2,13,1.35,-58.8,0.16,0.04,25.48,3.67,12.8
2026-05-01 09:03:26,52.420665,-1.472448,118.5,20.11,85.2,16,1.5,-65.3,0.79,-1.44,24.04,3.53,13.8
2026-05-01 09:03:27,52.420765,-1.472192,121.7,17.27,85.4,17,1.26,-63.1,1.3,-0.95,23.1,4.35,11.4
2026-05-01 09:03:28,52.420865,-1.472261,121.8,19.43,85.3,14,1.17,-65.6,1.55,-3.39,28.35,2.87,10.9
2026-05-01 09:03:29,52.421299,-1.472212,120.9,17.94,84.9,15,1.35,-70.9,1.33,2.41,29.92,6.21,13.5
2026-05-01 09:03:30,52.421071,-1.471871,122.4,17.09,85.7,11,1.42,-60.3,2.33,2.39,25.5,1.79,10.2
2026-05-01 09:03:31,52.421228,-1.47186,117.6,18.89,85.2,16,1.13,-62.5,2.05,-1.52,23.82,4.67,11.0
2026-05-01 09:03:32,52.42131,-1.471932,123.3,18.61,84.9,14,1.09,-53.5,0.92,-0.34,28.41,4.96,11.8
2026-05-01 09:03:33,52.421379,-1.471496,123.0,18.54,84.4,10,1.22,-70.1,-1.26,0.14,22.68,2.86,10.4
2026-05-01 09:03:34,52.421383,-1.471501,121.5,18.12,84.6,14,1.32,-60.9,0.51,-1.44,25.03,2.46,13.1
2026-05-01 09:03:35,52.42159,-1.471323,123.6,17.94,84.1,16,1.32,-71.6,1.18,-2.63,24.42,5.53,12.9
2026-05-01 09:03:36,52.421537,-1.471148,116.7,21.58,84.9,11,0.99,-64.2,1.63,-0.32,23.62,2.51,11.4
2026-05-01 09:03:37,52.421691,-1.471028,119.0,19.78,84.3,13,1.49,-60.1,0.31,-0.48,25.5,3.09,13.3
2026-05-01 09:03:38,52.421766,-1.470843,118.5,19.08,84.7,12,1.1,-75.4,1.26,-0.58,24.45,5.33,13.4
2026-05-01 09:03:39,52.421923,-1.470824,121.4,18.17,85.5,13,1.16,-66.0,0.3,0.33,26.32,4.05,11.9
2026-05-01 09:03:40,52.422246,-1.470596,117.9,19.51,85.3,11,1.06,-67.8,1.81,2.14,26.47,1.3,11.5
2026-05-01 09:03:41,52.421928,-1.47054,121.5,18.78,84.7,16,1.6,-68.5,0.39,-0.45,25.3,6.62,14.3
2026-05-01 09:03:42,52.422283,-1.470306,122.7,18.04,84.6,11,1.24,-63.1,0.73,0.26,25.92,3.2,12.7
2026-05-01 09:03:43,52.422154,-1.470185,121.4,17.54,85.5,17,1.07,-59.4,0.04,1.09,26.32,3.4,12.3
2026-05-01 09:03:44,52.422368,-1.470207,120.6,17.88,84.8,10,1.33,-65.7,1.77,0.83,28.52,4.38,13.4
2026-05-01 09:03:45,52.422624,-1.469871,118.0,13.24,84.3,14,1.32,-64.0,0.7,-0.92,26.72,4.94,12.3
2026-05-01 09:03:46,52.422622,-1.4699,118.3,18.32,83.7,17,1.17,-64.4,3.36,0.14,28.79,6.94,11.5
2026-05-01 09:03:47,52.422607,-1.469632,122.5,17.27,84.6,14,1.33,-65.0,2.61,0.82,28.43,1.51,12.1
2026-05-01 09:03:48,52.422744,-1.469543,121.6,20.39,84.8,13,1.08,-70.4,1.9,-1.69,28.52,5.24,13.0
2026-05-01 09:03:49,52.422983,-1.469262,119.9,18.03,84.0,16,1.13,-59.5,0.8,1.9,30.27,5.11,10.0
2026-05-01 09:03:50,52.422942,-1.469335,119.2,16.22,84.4,12,0.9,-63.5,2.57,2.15,25.38,3.79,11.7
2026-05-01 09:03:51,52.423137,-1.469214,115.9,17.93,84.0,12,1.0,-63.0,3.04,-1.08,26.79,5.18,13.4
2026-05-01 09:03:52,52.42322,-1.469048,117.9,16.43,84.1,10,1.47,-69.0,2.21,0.29,31.39,5.4,11.5
2026-05-01 09:03:53,52.42325,-1.468943,123.8,18.71,82.9,11,1.45,-67.3,4.41,0.96,27.46,1.93,13.5
2026-05-01 09:03:54,52.42363,-1.468699,117.4,18.44,84.0,10,1.21,-65.9,2.69,-0.82,22.47,6.62,13.4
2026-05-01 09:03:55,52.423579,-1.468807,120.4,19.44,84.5,14,1.45,-72.7,3.37,0.72,27.81,1.66,11.9
2026-05-01 09:03:56,52.423413,-1.468618,122.0,16.81,83.7,15,1.18,-73.4,2.2,0.24,28.61,2.3,11.4
2026-05-01 09:03:57,52.423734,-1.468486,117.5,18.05,84.0,15,1.16,-68.0,3.01,-2.2,23.22,3.61,11.7
2026-05-01 09:03:58,52.42375,-1.46815,120.4,15.95,83.5,15,1.21,-62.4,0.8,0.69,31.25,6.89,14.7
2026-05-01 09:03:59,52.424001,-1.467941,121.9,19.05,84.0,11,1.18,-68.3,1.31,-1.65,27.27,3.54,13.9
2026-05-01 09:04:00,52.423937,-1.467989,120.0,18.78,83.7,10,1.17,-70.1,2.52,1.41,29.48,3.95,12.1
2026-05-01 09:04:01,52.424105,-1.467862,125.7,18.74,83.3,17,1.37,-69.1,2.51,-1.01,28.49,6.15,11.4
2026-05-01 09:04:02,52.424267,-1.467705,116.7,18.0,84.4,16,1.22,-67.3,2.76,-0.24,26.48,3.55,12.1
2026-05-01 09:04:03,52.424403,-1.467462,122.1,18.62,84.1,13,1.31,-66.8,3.65,2.06,27.04,2.23,12.2
2026-05-01 09:04:04,52.424296,-1.467538,119.7,20.41,83.3,14,1.35,-54.2,-0.14,0.74,27.43,3.37,10.8
2026-05-01 09:04:05,52.424483,-1.467288,121.5,17.57,83.8,15,1.26,-59.7,0.54,-1.62,31.59,6.06,12.1
2026-05-01 09:04:06,52.424569,-1.467081,120.9,18.21,83.8,16,1.05,-59.9,2.34,-1.52,29.24,4.11,13.3
2026-05-01 09:04:07,52.424651,-1.466995,118.5,16.37,83.8,12,1.0,-59.2,0.91,-0.9,28.62,6.9,10.2
2026-05-01 09:04:08,52.424993,-1.466892,120.5,16.7,82.6,17,1.22,-70.0,7.07,0.59,27.91,5.11,12.8
2026-05-01 09:04:09,52.424957,-1.466678,116.3,18.15,83.9,10,1.17,-71.1,2.77,0.54,32.29,3.03,13.4
2026-05-01 09:04:10,52.424891,-1.466915,121.2,19.66,83.0,14,1.21,-70.5,1.88,-1.26,32.95,4.08,11.4
2026-05-01 09:04:11,52.425209,-1.466443,120.6,17.62,83.1,14,1.2,-58.3,1.23,-1.75,32.51,2.72,13.7
2026-05-01 09:04:12,52.425429,-1.466443,121.3,17.65,84.6,12,1.59,-67.7,1.28,0.42,31.25,3.0,11.3
2026-05-01 09:04:13,52.42542,-1.466427,122.1,17.39,83.3,17,1.0,-71.3,2.05,-0.27,30.96,10.72,12.4
2026-05-01 09:04:14,52.425265,-1.46606,120.7,17.2,82.9,12,0.9,-67.2,2.17,3.24,28.07,5.53,11.7
2026-05-01 09:04:15,52.425469,-1.46584,120.3,18.44,82.0,12,1.25,-66.2,1.31,0.05,30.13,5.29,11.7
2026-05-01 09:04:16,52.425744,-1.465858,118.2,15.75,83.7,15,1.14,-63.7,1.59,2.72,29.37,3.07,11.4
2026-05-01 09:04:17,52.425646,-1.465615,118.6,19.92,82.3,17,1.25,-63.7,4.02,-1.76,27.21,6.35,12.7
2026-05-01 09:04:18,52.425862,-1.465416,122.4,17.0,82.5,15,1.29,-69.1,4.08,-2.36,33.09,5.65,12.8
2026-05-01 09:04:19,52.425995,-1.465312,122.9,19.08,82.7,10,1.39,-61.6,2.38,-1.68,29.71,6.82,11.9
2026-05-01 09:04:20,52.425925,-1.465146,119.5,16.1,83.6,12,0.97,-68.2,-0.01,1.78,33.61,6.75,10.6
2026-05-01 09:04:21,52.426111,-1.465103,120.1,19.0,83.2,13,1.12,-65.8,2.81,2.63,33.1,1.78,12.4
2026-05-01 09:04:22,52.425893,-1.465036,118.2,19.01,82.7,14,1.26,-61.6,4.33,-1.17,32.57,2.34,12.4
2026-05-01 09:04:23,52.426215,-1.46507,122.3,18.58,82.9,17,1.32,-68.2,4.05,-0.69,32.81,2.49,11.8
2026-05-01 09:04:24,52.426392,-1.464801,121.3,16.51,82.4,12,1.53,-67.8,3.1,-1.75,30.47,2.58,13.9
2026-05-01 09:04:25,52.426393,-1.464727,123.9,18.37,82.7,17,1.34,-62.0,4.13,-2.72,35.54,4.49,10.4
2026-05-01 09:04:26,52.426781,-1.464293,118.2,16.23,82.6,14,1.19,-69.3,2.08,1.08,32.03,3.15,9.8
2026-05-01 09:04:27,52.426575,-1.464394,119.2,17.62,83.0,11,1.07,-66.9,2.94,0.33,32.67,7.11,11.3
2026-05-01 09:04:28,52.426774,-1.464231,120.5,19.54,83.0,16,1.12,-62.2,0.98,0.02,30.88,6.86,12.7
2026-05-01 09:04:29,52.426931,-1.464054,121.3,19.2,82.7,11,1.11,-54.7,2.44,-2.1,30.44,3.99,10.9
2026-05-01 09:04:30,52.427162,-1.463972,119.6,18.02,82.2,12,1.3,-62.0,3.99,2.46,33.38,6.93,11.0
2026-05-01 09:04:31,52.426974,-1.463673,118.3,16.54,82.7,14,1.24,-62.6,1.12,-0.76,32.98,6.23,13.0
2026-05-01 09:04:32,52.427334,-1.463771,121.8,18.97,82.3,16,1.0,-62.3,0.71,0.8,31.08,3.32,12.5
2026-05-01 09:04:33,52.427319,-1.463556,121.4,18.03,81.7,11,1.13,-70.4,2.15,-2.18,29.91,0.99,12.4
2026-05-01 09:04:34,52.42732,-1.463517,118.2,14.52,82.0,12,1.33,-64.4,1.66,-0.29,30.36,3.67,12.8
2026-05-01 09:04:35,52.427565,-1.463441,122.7,19.17,82.2,14,1.25,-65.1,2.97,0.44,35.41,3.03,11.6
2026-05-01 09:04:36,52.427638,-1.463237,122.3,17.96,82.6,12,1.29,-63.4,1.32,0.49,31.92,4.31,11.6
2026-05-01 09:04:37,52.427658,-1.463046,120.3,19.8,82.0,15,1.26,-64.4,4.58,0.23,32.58,4.13,12.8
2026-05-01 09:04:38,52.427826,-1.462952,120.2,16.36,81.4,14,1.44,-63.1,0.07,0.74,36.28,4.09,10.7
2026-05-01 09:04:39,52.42788,-1.462844,121.1,13.23,82.0,11,1.24,-66.6,3.88,-1.7,31.26,4.79,9.9
2026-05-01 09:04:40,52.42803,-1.462782,118.3,18.42,82.0,12,1.14,-64.7,0.85,0.3,32.17,2.18,11.6
2026-05-01 09:04:41,52.428185,-1.462517,120.1,18.44,82.0,17,1.06,-71.1,-0.69,0.17,32.2,4.62,12.9
2026-05-01 09:04:42,52.428377,-1.462525,115.7,15.46,82.3,11,1.24,-66.6,2.36,0.35,37.1,3.34,12.3
2026-05-01 09:04:43,52.428195,-1.462165,121.8,16.53,82.3,12,0.83,-58.0,1.62,0.11,37.97,4.3,12.9
2026-05-01 09:04:44,52.428632,-1.4621,116.9,22.13,81.4,17,1.17,-63.4,0.34,-1.91,35.61,5.44,10.0
2026-05-01 09:04:45,52.428324,-1.46212,123.0,17.54,81.4,17,1.17,-65.1,-0.52,-1.98,35.79,2.16,12.3
2026-05-01 09:04:46,52.428604,-1.461872,119.3,19.1,81.1,10,1.0,-55.5,1.99,-3.32,33.18,3.58,12.7
2026-05-01 09:04:47,52.428778,-1.461783,119.6,17.02,81.9,17,1.06,-71.8,3.46,1.23,38.36,3.82,10.6
2026-05-01 09:04:48,52.428847,-1.461542,118.7,14.86,82.3,11,1.32,-70.5,2.88,1.24,35.12,3.23,12.9
2026-05-01 09:04:49,52.428857,-1.461307,119.4,17.74,81.3,11,1.23,-56.4,2.09,1.27,36.41,5.35,11.9
2026-05-01 09:04:50,52.428999,-1.461495,122.8,17.6,81.3,13,1.22,-64.8,2.72,0.46,34.61,2.92,15.1
2026-05-01 09:04:51,52.42907,-1.461163,115.0,17.4,82.1,16,1.25,-66.2,1.96,-3.2,34.41,3.17,9.8
2026-05-01 09:04:52,52.429161,-1.461057,122.6,17.83,81.6,15,1.21,-71.0,-0.14,-1.54,38.39,2.94,13.4
2026-05-01 09:04:53,52.429405,-1.46084,120.7,18.4,81.5,11,1.39,-62.8,-0.13,0.26,36.26,5.64,11.6
2026-05-01 09:04:54,52.429455,-1.460753,117.6,17.77,80.7,14,1.22,-62.3,1.7,0.2,38.21,3.26,10.4
2026-05-01 09:04:55,52.42945,-1.460716,117.8,16.1,81.6,16,0.98,-70.5,1.76,-0.33,35.93,4.69,11.5
2026-05-01 09:04:56,52.42971,-1.460539,123.4,18.73,80.7,17,1.44,-65.7,3.28,0.55,33.85,6.96,12.3
2026-05-01 09:04:57,52.429751,-1.460453,118.1,15.08,80.6,12,1.26,-66.7,3.14,0.02,34.5,3.89,13.0
2026-05-01 09:04:58,52.429901,-1.460133,117.7,14.92,80.9,10,1.11,-63.7,2.91,0.18,35.99,5.67,13.7
2026-05-01 09:04:59,52.429983,-1.460105,122.3,19.11,80.7,14,1.01,-70.6,1.58,-0.96,34.65,6.51,13.4
2026-05-01 09:05:00,52.429937,-1.459783,120.7,18.76,80.9,16,1.26,-58.7,-0.07,1.47,33.81,5.54,11.0
2026-05-01 09:05:01,52.430064,-1.459846,118.1,17.91,80.2,14,1.18,-60.4,2.62,-0.65,38.55,3.97,13.1
2026-05-01 09:05:02,52.430295,-1.459777,120.4,15.91,81.4,14,1.44,-66.8,2.79,-2.0,35.17,4.96,12.4
2026-05-01 09:05:03,52.430381,-1.459724,117.9,16.94,81.4,14,1.15,-66.1,-1.58,-1.16,36.66,2.07,11.3
2026-05-01 09:05:04,52.430418,-1.45962,122.2,17.61,79.8,16,1.07,-65.7,0.75,-0.52,37.1,2.83,11.8
2026-05-01 09:05:05,52.430532,-1.459465,122.1,15.61,81.2,10,1.33,-68.9,0.96,1.49,35.45,3.09,11.3
2026-05-01 09:05:06,52.430748,-1.459146,121.1,16.89,80.3,17,1.34,-67.2,2.18,-0.06,39.65,7.36,12.0
2026-05-01 09:05:07,52.430661,-1.458988,120.7,18.98,81.1,13,1.23,-66.4,0.79,-0.28,34.63,2.78,11.3
2026-05-01 09:05:08,52.430875,-1.459064,123.5,20.14,80.6,15,1.3,-56.9,1.94,-1.87,37.51,2.76,11.0
2026-05-01 09:05:09,52.4309,-1.458683,120.0,17.37,80.6,17,1.19,-60.3,1.68,1.18,37.6,2.43,12.5
2026-05-01 09:05:10,52.430999,-1.458687,117.6,19.13,80.4,11,1.24,-60.3,1.76,-0.98,37.12,4.84,12.6
2026-05-01 09:05:11,52.431231,-1.458491,120.9,15.13,81.1,16,1.37,-63.2,0.93,-0.15,34.75,4.21,11.8
2026-05-01 09:05:12,52.431303,-1.458211,124.2,18.99,79.8,14,1.29,-70.6,1.04,2.22,39.21,5.63,13.4
2026-05-01 09:05:13,52.431402,-1.458149,118.0,16.79,80.7,17,1.17,-65.2,0.38,0.76,39.07,5.01,11.7
2026-05-01 09:05:14,52.431551,-1.458132,119.3,18.46,80.9,11,1.4,-60.1,2.57,-2.44,36.35,1.93,11.7
2026-05-01 09:05:15,52.431523,-1.458061,120.8,17.63,80.6,16,0.85,-71.3,2.86,-2.65,39.24,2.79,12.7
2026-05-01 09:05:16,52.431689,-1.458054,119.9,19.98,81.4,11,1.51,-61.8,0.84,-0.1,38.7,6.05,11.9
2026-05-01 09:05:17,52.43169,-1.457777,118.0,16.69,79.9,14,0.94,-53.4,4.28,-1.82,35.5,3.7,12.1
2026-05-01 09:05:18,52.431854,-1.457593,122.2,18.94,80.6,13,1.11,-59.7,1.53,0.97,36.48,5.78,9.5
2026-05-01 09:05:19,52.431908,-1.457537,124.6,17.58,80.1,16,1.19,-57.9,4.3,0.06,40.58,3.78,12.0
2026-05-01 09:05:20,52.432031,-1.457318,120.4,17.76,80.7,11,1.18,-63.9,1.04,0.25,39.04,2.55,10.2
2026-05-01 09:05:21,52.432181,-1.457164,118.2,17.72,80.0,12,1.35,-60.2,-1.04,-1.06,37.42,3.55,10.8
2026-05-01 09:05:22,52.43214,-1.457061,116.9,16.73,79.8,11,1.04,-68.6,2.6,2.61,36.95,2.55,10.7
2026-05-01 09:05:23,52.432531,-1.45697,120.5,17.98,80.6,15,1.24,-61.0,2.37,4.26,37.76,3.15,11.0
2026-05-01 09:05:24,52.432321,-1.456754,122.2,17.91,79.6,14,1.11,-61.7,2.05,-0.42,38.02,4.3,11.5
2026-05-01 09:05:25,52.4324,-1.456594,121.0,18.36,79.1,10,1.24,-63.6,1.04,0.53,37.33,4.77,11.5
2026-05-01 09:05:26,52.432738,-1.456613,120.0,18.13,79.5,11,1.19,-58.4,1.95,0.15,35.66,1.61,12.7
2026-05-01 09:05:27,52.432801,-1.45623,118.8,19.2,80.0,13,1.21,-67.7,1.23,-0.39,41.55,3.97,12.2
2026-05-01 09:05:28,52.432884,-1.456247,117.8,19.39,80.4,12,1.12,-65.9,1.55,-1.25,41.33,3.12,10.1
2026-05-01 09:05:29,52.432985,-1.456102,121.7,16.42,79.7,12,1.12,-64.5,3.26,-1.63,36.96,3.03,12.1
2026-05-01 09:05:30,52.433021,-1.4559,121.8,19.3,80.2,10,1.24,-70.1,2.28,-1.7,39.9,4.2,12.3
2026-05-01 09:05:31,52.433032,-1.455814,116.9,16.22,78.9,17,1.34,-63.9,2.91,0.61,37.94,3.17,11.7
2026-05-01 09:05:32,52.43323,-1.455608,123.2,18.88,79.3,15,1.11,-73.6,1.65,-0.78,39.34,6.07,11.9
2026-05-01 09:05:33,52.433254,-1.455542,121.1,18.93,79.3,10,1.07,-59.8,1.49,-3.87,39.3,5.78,12.2
2026-05-01 09:05:34,52.43352,-1.455498,122.8,15.13,79.3,15,1.29,-64.8,0.27,0.67,39.25,5.77,12.8
2026-05-01 09:05:35,52.433508,-1.455267,117.3,18.14,79.4,11,1.2,-67.6,1.44,-0.06,44.23,3.26,10.4
2026-05-01 09:05:36,52.43354,-1.455284,117.3,17.3,79.7,14,1.32,-69.2,-2.98,2.02,39.47,2.56,11.8
2026-05-01 09:05:37,52.43369,-1.455026,119.7,16.86,79.0,13,1.06,-66.2,1.11,0.56,38.85,4.12,13.5
2026-05-01 09:05:38,52.433864,-1.454907,121.0,20.03,79.3,12,0.93,-61.6,1.88,-2.22,39.06,3.77,13.4
2026-05-01 09:05:39,52.433866,-1.454791,123.6,17.02,79.1,10,1.12,-62.3,2.85,-3.34,42.79,3.09,12.9
2026-05-01 09:05:40,52.43394,-1.454649,121.4,16.79,78.7,13,1.09,-68.5,1.6,-1.08,37.52,2.24,12.5
2026-05-01 09:05:41,52.434147,-1.454691,119.5,18.11,79.0,15,1.19,-69.2,2.52,-0.94,39.42,3.94,13.7
2026-05-01 09:05:42,52.434247,-1.454424,117.9,19.03,79.0,14,1.1,-61.7,-1.27,1.41,43.96,3.39,13.9
2026-05-01 09:05:43,52.434272,-1.454227,122.5,17.79,78.9,12,1.31,-68.6,1.91,-0.01,41.68,5.03,11.9
2026-05-01 09:05:44,52.434376,-1.454087,118.1,19.75,79.0,12,1.16,-64.7,-0.52,1.7,41.69,5.0,11.0
2026-05-01 09:05:45,52.434546,-1.454072,123.3,18.8,78.9,15,1.22,-64.4,0.19,-1.99,45.69,5.65,11.7
2026-05-01 09:05:46,52.434478,-1.453709,119.4,14.73,78.6,14,1.22,-63.4,1.72,1.45,42.04,2.11,15.1
2026-05-01 09:05:47,52.434582,-1.453789,123.2,17.21,79.4,12,1.23,-60.7,3.91,1.08,40.25,4.6,10.4
2026-05-01 09:05:48,52.434751,-1.453472,121.4,17.16,78.2,14,1.2,-71.3,2.56,-3.03,41.22,2.91,11.5
2026-05-01 09:05:49,52.434902,-1.453393,119.7,18.72,78.3,12,1.28,-74.6,2.03,1.98,39.64,2.17,10.6
2026-05-01 09:05:50,52.435054,-1.453367,119.0,14.06,80.0,11,1.08,-67.8,1.97,0.14,44.54,3.36,12.1
2026-05-01 09:05:51,52.435271,-1.452991,119.3,21.82,78.1,15,1.41,-56.0,0.93,0.59,43.3,5.6,10.8
2026-05-01 09:05:52,52.435309,-1.453155,120.9,18.8,77.9,14,1.16,-54.9,1.18,-1.3,44.52,3.44,11.9
2026-05-01 09:05:53,52.435308,-1.45281,120.2,18.22,78.9,13,1.0,-55.8,2.64,1.91,44.81,6.35,10.0
2026-05-01 09:05:54,52.435422,-1.452668,118.8,19.77,77.4,17,1.23,-66.0,-0.08,-1.78,41.68,4.82,12.6
2026-05-01 09:05:55,52.435423,-1.452702,119.7,21.52,78.3,11,1.07,-73.9,2.89,1.25,40.74,3.41,13.2
2026-05-01 09:05:56,52.435622,-1.452362,120.2,19.31,79.4,16,1.3,-76.7,1.42,1.23,42.65,5.74,11.6
2026-05-01 09:05:57,52.435695,-1.452393,115.7,19.42,77.6,13,1.53,-68.1,3.24,-1.46,41.12,4.67,11.9
2026-05-01 09:05:58,52.435856,-1.452206,120.9,18.2,77.3,15,1.08,-66.0,3.44,2.98,43.32,2.6,11.8
2026-05-01 09:05:59,52.435841,-1.452075,118.0,17.79,77.5,12,1.25,-58.5,-0.51,0.35,45.37,6.79,12.2
2026-05-01 09:06:00,52.436076,-1.451981,117.7,17.29,78.6,16,0.94,-60.7,1.13,0.98,42.89,4.39,12.0
2026-05-01 09:06:01,52.436277,-1.451753,116.6,16.76,78.7,13,1.27,-63.9,0.72,-2.29,43.65,4.03,12.8
2026-05-01 09:06:02,52.436213,-1.451622,116.4,16.97,77.8,11,1.07,-69.4,-0.72,3.18,43.28,2.72,13.2
2026-05-01 09:06:03,52.436364,-1.451743,117.3,15.97,78.4,16,1.11,-69.8,0.45,-1.84,45.19,5.77,11.2
2026-05-01 09:06:04,52.436493,-1.451304,118.6,17.89,78.7,16,1.03,-63.7,5.66,1.54,42.37,4.78,11.7
2026-05-01 09:06:05,52.436484,-1.451467,123.9,15.47,78.8,14,1.31,-61.5,2.91,-1.49,39.44,4.94,12.9
2026-05-01 09:06:06,52.436647,-1.451064,118.9,18.29,77.8,10,1.35,-63.0,4.88,-0.93,44.89,3.24,10.6
2026-05-01 09:06:07,52.436726,-1.450921,120.4,17.95,76.7,13,1.2,-70.2,3.24,1.18,46.05,5.25,10.0
2026-05-01 09:06:08,52.436834,-1.45101,120.8,18.22,77.4,10,1.07,-61.7,0.89,1.54,45.08,5.37,12.2
2026-05-01 09:06:09,52.436847,-1.450808,120.3,17.22,77.6,15,1.44,-62.9,1.43,-1.91,43.03,3.0,12.5
2026-05-01 09:06:10,52.437027,-1.450744,119.8,22.62,77.6,13,1.09,-70.4,2.88,1.64,42.16,1.87,11.3
2026-05-01 09:06:11,52.437175,-1.450522,117.6,20.04,77.6,13,0.88,-68.9,2.66,1.57,45.54,4.87,11.4
2026-05-01 09:06:12,52.43737,-1.450398,122.9,16.13,78.2,14,1.27,-61.6,1.13,-1.41,44.95,1.64,11.2
2026-05-01 09:06:13,52.437421,-1.450156,123.6,18.35,78.2,12,1.03,-66.2,-0.26,2.4,44.54,4.23,11.1
2026-05-01 09:06:14,52.43764,-1.449969,116.6,17.09,77.4,11,1.35,-57.1,6.93,-2.19,48.55,3.33,12.7
2026-05-01 09:06:15,52.437448,-1.449827,118.0,16.48,78.0,11,1.14,-62.5,1.79,-0.94,43.14,5.83,10.8
2026-05-01 09:06:16,52.437712,-1.449889,119.4,15.99,77.6,11,1.29,-67.4,1.51,0.72,48.7,3.41,11.7
2026-05-01 09:06:17,52.437743,-1.449721,118.1,18.65,77.4,17,1.41,-65.1,2.17,-1.28,45.33,5.66,11.1
2026-05-01 09:06:18,52.438044,-1.449735,121.0,16.98,77.8,15,1.02,-64.7,1.64,0.4,41.72,3.23,10.5
2026-05-01 09:06:19,52.437844,-1.449514,118.5,19.45,77.3,16,1.12,-68.6,2.18,0.36,45.15,5.5,12.9
2026-05-01 09:06:20,52.437941,-1.449203,124.3,19.49,78.3,12,1.19,-69.6,3.93,-0.28,47.55,7.09,11.5
2026-05-01 09:06:21,52.438065,-1.449005,122.4,20.06,76.5,10,1.43,-61.5,1.81,1.25,45.02,2.4,12.2
2026-05-01 09:06:22,52.438013,-1.449156,120.4,16.72,76.9,11,1.1,-60.8,0.26,-0.34,42.92,4.44,10.5
2026-05-01 09:06:23,52.438273,-1.448959,122.1,18.71,77.1,17,1.11,-62.0,1.76,0.35,45.66,8.12,11.3
2026-05-01 09:06:24,52.43835,-1.448768,122.2,18.95,77.3,10,1.27,-57.4,1.3,1.72,44.4,4.1,12.8
2026-05-01 09:06:25,52.438541,-1.448604,118.9,17.29,77.7,12,1.11,-67.7,4.14,1.19,47.21,4.09,14.6
2026-05-01 09:06:26,52.43866,-1.44858,118.4,16.84,77.0,15,1.22,-56.6,3.76,1.18,47.9,5.18,10.0
2026-05-01 09:06:27,52.438913,-1.448323,120.2,20.41,76.2,12,0.97,-69.5,2.16,-1.72,44.36,4.06,11.8
2026-05-01 09:06:28,52.438921,-1.44828,121.7,18.34,77.3,14,1.53,-70.1,0.08,0.79,45.18,1.44,12.4
2026-05-01 09:06:29,52.438868,-1.4481,120.3,18.95,77.2,16,1.0,-73.8,0.16,-1.32,48.22,5.7,11.4
2026-05-01 09:06:30,52.438936,-1.447911,116.8,16.77,75.8,11,1.15,-67.2,2.02,-1.92,45.11,1.0,12.8
2026-05-01 09:06:31,52.439175,-1.447831,118.4,16.17,76.7,15,1.2,-67.5,2.5,-0.11,44.79,3.37,11.1
2026-05-01 09:06:32,52.439094,-1.447742,119.9,17.15,75.9,14,1.49,-62.4,1.44,-1.36,44.71,5.81,12.2
2026-05-01 09:06:33,52.439509,-1.447576,119.8,17.81,76.3,11,1.0,-63.8,1.28,1.19,47.9,3.47,11.5
2026-05-01 09:06:34,52.439544,-1.44744,123.9,16.4,76.1,12,1.5,-71.0,1.11,1.22,47.93,2.96,13.2
2026-05-01 09:06:35,52.439479,-1.447335,117.2,17.99,77.0,12,1.31,-67.0,1.96,-2.85,46.06,5.32,11.3
2026-05-01 09:06:36,52.439455,-1.447191,121.0,15.47,76.6,17,1.26,-66.9,-1.57,-1.24,47.56,2.72,11.6
2026-05-01 09:06:37,52.439862,-1.446871,123.0,16.32,75.8,13,1.05,-73.9,0.35,-2.19,50.73,2.17,12.9
2026-05-01 09:06:38,52.439815,-1.446842,124.5,19.01,76.9,13,1.29,-69.9,1.06,-0.69,45.84,4.41,11.0
2026-05-01 09:06:39,52.44005,-1.446794,119.2,18.91,75.7,12,1.09,-68.9,3.81,0.68,44.01,3.73,12.1
2026-05-01 09:06:40,52.439867,-1.446561,121.0,17.41,76.5,12,1.39,-57.8,0.78,-0.36,48.94,2.13,10.2
2026-05-01 09:06:41,52.440067,-1.446531,121.1,16.47,75.9,10,1.05,-64.0,2.27,-0.88,47.93,4.96,10.9
2026-05-01 09:06:42,52.440227,-1.446247,120.4,16.46,76.0,17,1.18,-61.7,2.34,1.95,46.85,4.7,12.4
2026-05-01 09:06:43,52.440332,-1.446194,119.8,17.44,76.4,16,1.12,-72.5,3.95,-3.46,49.7,3.46,11.0
2026-05-01 09:06:44,52.440382,-1.446108,120.9,18.97,76.4,10,1.05,-59.0,3.89,1.86,50.19,3.56,11.5
2026-05-01 09:06:45,52.440589,-1.445919,114.9,19.39,76.8,16,1.31,-58.5,1.91,-0.82,44.22,4.71,12.5
2026-05-01 09:06:46,52.44052,-1.445988,121.4,17.26,76.0,14,1.28,-75.0,1.29,-0.12,47.45,5.79,11.4
2026-05-01 09:06:47,52.440713,-1.44581,120.3,16.27,76.1,13,1.38,-68.5,1.0,-0.79,53.51,3.58,12.8
2026-05-01 09:06:48,52.440839,-1.445683,119.6,18.4,75.7,13,0.93,-62.5,1.64,2.31,50.16,4.98,12.2
